Sample_ID,User_ID,Stage_Label,Intensity_Label,Label_Contact_Current,Label_Contact_Future,Label_Intent,Label_Attitude,Label_Action_Current,Label_Action_Future,Pred_Contact_Current_graph,Pred_Contact_Future_graph,Pred_Intent_graph,Pred_Attitude_graph,Pred_Action_Current_graph,Pred_Action_Future_graph,Conf_Contact_Current_graph,Conf_Contact_Future_graph,Conf_Intent_graph,Conf_Attitude_graph,Conf_Action_Current_graph,Conf_Action_Future_graph,Uncertainty_Entropy_Contact_Current_graph,Uncertainty_Entropy_Contact_Future_graph,Uncertainty_Entropy_Intent_graph,Uncertainty_Entropy_Attitude_graph,Uncertainty_Entropy_Action_Current_graph,Uncertainty_Entropy_Action_Future_graph,Pred_Contact_Current_graph_intermediate,Pred_Contact_Future_graph_intermediate,Pred_Intent_graph_intermediate,Pred_Attitude_graph_intermediate,Pred_Action_Current_graph_intermediate,Pred_Action_Future_graph_intermediate,Conf_Contact_Current_graph_intermediate,Conf_Contact_Future_graph_intermediate,Conf_Intent_graph_intermediate,Conf_Attitude_graph_intermediate,Conf_Action_Current_graph_intermediate,Conf_Action_Future_graph_intermediate,Uncertainty_Entropy_Contact_Current_graph_intermediate,Uncertainty_Entropy_Contact_Future_graph_intermediate,Uncertainty_Entropy_Intent_graph_intermediate,Uncertainty_Entropy_Attitude_graph_intermediate,Uncertainty_Entropy_Action_Current_graph_intermediate,Uncertainty_Entropy_Action_Future_graph_intermediate,Pred_Contact_Current_independent,Pred_Contact_Future_independent,Pred_Intent_independent,Pred_Attitude_independent,Pred_Action_Current_independent,Pred_Action_Future_independent,Conf_Contact_Current_independent,Conf_Contact_Future_independent,Conf_Intent_independent,Conf_Attitude_independent,Conf_Action_Current_independent,Conf_Action_Future_independent,Uncertainty_Entropy_Contact_Current_independent,Uncertainty_Entropy_Contact_Future_independent,Uncertainty_Entropy_Intent_independent,Uncertainty_Entropy_Attitude_independent,Uncertainty_Entropy_Action_Current_independent,Uncertainty_Entropy_Action_Future_independent,Weight_Contact_Current_to_Contact_Current,Weight_Contact_Current_to_Contact_Future,Weight_Contact_Current_to_Intent,Weight_Contact_Current_to_Attitude,Weight_Contact_Current_to_Action_Current,Weight_Contact_Current_to_Action_Future,Weight_Contact_Future_to_Contact_Current,Weight_Contact_Future_to_Contact_Future,Weight_Contact_Future_to_Intent,Weight_Contact_Future_to_Attitude,Weight_Contact_Future_to_Action_Current,Weight_Contact_Future_to_Action_Future,Weight_Intent_to_Contact_Current,Weight_Intent_to_Contact_Future,Weight_Intent_to_Intent,Weight_Intent_to_Attitude,Weight_Intent_to_Action_Current,Weight_Intent_to_Action_Future,Weight_Attitude_to_Contact_Current,Weight_Attitude_to_Contact_Future,Weight_Attitude_to_Intent,Weight_Attitude_to_Attitude,Weight_Attitude_to_Action_Current,Weight_Attitude_to_Action_Future,Weight_Action_Current_to_Contact_Current,Weight_Action_Current_to_Contact_Future,Weight_Action_Current_to_Intent,Weight_Action_Current_to_Attitude,Weight_Action_Current_to_Action_Current,Weight_Action_Current_to_Action_Future,Weight_Action_Future_to_Contact_Current,Weight_Action_Future_to_Contact_Future,Weight_Action_Future_to_Intent,Weight_Action_Future_to_Attitude,Weight_Action_Future_to_Action_Current,Weight_Action_Future_to_Action_Future,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129
../JPL_Augmented_Posefeatures/mixed/coco_wholebody/8_1-ori_p1.json_6,7,Interacting,Strong_Interaction,Yes,Yes,Interacting,Positive,Handshake,Handshake,Yes,Yes,Interacting,Positive,Handshake,Handshake,0.9993071556091307,0.9985709190368652,0.9997097849845886,0.999009371,0.9980023503303528,0.9986020922660828,0.016797047,0.01921859,0.00384138,0.0157754160463809,0.0306659899652004,0.0183074120432138,Yes,Yes,Interacting,Positive,Handshake,Handshake,0.9982463121414183,0.9986888766288756,0.9996042847633362,0.9988316893577576,0.9889074563980104,0.9967579245567322,0.0284701809287071,0.0133480811491608,0.00373565,0.0113930962979793,0.1208826601505279,0.0239848457276821,Yes,Yes,Interacting,Positive,Handshake,Handshake,0.999997854232788,0.9999793767929076,1.0,1.0,0.999976635,0.999985933,0.6850197315216064,0.5522710084915161,0.6576484441757202,0.6642987728118896,0.7965735793113708,1.079171061515808,0.020904079,0.0149961980059742,0.0190875697880983,0.018203981,0.01958739,0.021829817444086,0,0.0264961533248424,0.032211892,0.0183386858552694,0,0.015182461,0.0357632711529731,0.0248206295073032,0.00695193,0.007837338,0.0136212017387151,0.029146023094654,0.0241009518504142,0.0205850154161453,0.0128347873687744,0.0155015904456377,0.0153854442760348,0.0211758483201265,0.0239587891846895,0.03485221,0.0110714845359325,0.009167088,0.016919723,0.018166361,0,0.022828963,0.068870351,0.067890182,0,0.0110505800694227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../JPL_Augmented_Posefeatures/mixed/coco_wholebody/8_1-ori_p1.json_12,7,Interacting,Strong_Interaction,Yes,Yes,Interacting,Positive,Handshake,Handshake,Yes,Yes,Interacting,Positive,Handshake,Handshake,0.9998366832733154,0.9983465671539308,0.9994812607765198,0.9985128045082092,0.9937068819999696,0.9952517747879028,0.003862038,0.014526454731822,0.006586754,0.0155631974339485,0.1017508581280708,0.067526318,Yes,Yes,Interacting,Positive,Handshake,Handshake,0.9996033310890198,0.9990012049674988,0.9994358420372008,0.9987773299217224,0.9065078496932985,0.9573861360549928,0.009023175,0.005304356,0.004617871,0.0202071070671081,0.357444018125534,0.2247834354639053,Yes,Yes,Interacting,Positive,Handshake,Handshake,0.9999972581863404,0.9999992847442628,1.0,1.0,0.9998992681503296,0.999975562095642,0.662192702,0.2313804626464843,0.6869939565658569,0.6904235482215881,1.305944561958313,1.107999563217163,0.030945386737585,0.0320788286626338,0.032772586,0.029664559,0.0428785681724548,0.031756863,0,0.048440259,0.0328663289546966,0.022393537685275,0,0.0225899778306484,0.039628863,0.0197787508368492,0.0103231947869062,0.0130587173625826,0.0110147185623645,0.02483736,0.025002103,0.0190096050500869,0.0147318551316857,0.017661132,0.0136791057884693,0.0205126870423555,0.0243337899446487,0.0306644309312105,0.0138394059613347,0.0132730416953563,0.0199934262782335,0.0178753230720758,0,0.024810355,0.050908703,0.0474426411092281,0,0.0145938750356435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../JPL_Augmented_Posefeatures/mixed/coco_wholebody/8_1-ori_p1.json_18,7,Interacting,Strong_Interaction,Yes,Yes,Interacting,Positive,Handshake,Handshake,Yes,Yes,Interacting,Positive,Handshake,Handshake,0.999885320663452,0.9980658888816832,0.999496341,0.998587727546692,0.9905365109443665,0.9846566319465636,0.002298027,0.021857003,0.007280571,0.0131233185529708,0.1294789463281631,0.1282888501882553,Yes,Yes,Interacting,Positive,Handshake,Handshake,0.999893069,0.9992484450340272,0.9997040629386902,0.999082326889038,0.8584688901901245,0.8898133635520935,0.000870934,0.007455631,0.003188076,0.013253056,0.5452321171760559,0.3825485408306122,Yes,Yes,Interacting,Positive,Handshake,Handshake,0.9999984502792358,0.9999974966049194,1.0,1.0,0.99979037,0.9997959733009338,0.6495665311813354,0.2628216445446014,0.6904124021530151,0.6954434514045715,1.1823972463607788,1.079586148262024,0.034907702,0.035030086,0.033392049,0.030094229,0.044347391,0.036219783,0,0.04382433,0.0311204325407743,0.022036042,0,0.0247830301523208,0.037716813,0.0171488001942634,0.0104180593043565,0.012447927,0.0103002842515707,0.0250123888254165,0.0256234370172023,0.0191962644457817,0.014857532,0.0174023658037185,0.0138392802327871,0.0205018427222967,0.022852249443531,0.0246116630733013,0.014070843,0.013371469,0.01784881,0.018940806,0,0.0309563968330621,0.044878475,0.0420742109417915,0,0.013716422021389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../JPL_Augmented_Posefeatures/mixed/coco_wholebody/8_1-ori_p1.json_24,7,Interacting,Strong_Interaction,Yes,Yes,Interacting,Positive,Handshake,Handshake,Yes,Yes,Interacting,Positive,Handshake,Handshake,0.9998737573623656,0.997292935848236,0.999200165,0.9986732006072998,0.9783622622489928,0.9787091612815856,0.00436192,0.0220524761825799,0.009258986,0.009495081,0.1793717592954635,0.2319182008504867,Yes,Yes,Interacting,Positive,Handshake,Handshake,0.999901295,0.998607099056244,0.999706208705902,0.9993001222610474,0.8782171607017517,0.8695065379142761,0.001395397,0.0114410798996686,0.002903165,0.008102588,0.5788521766662598,0.4434974491596222,Yes,Yes,Interacting,Positive,Handshake,Handshake,0.9999997615814208,0.9999864101409912,1.0,1.0,0.9999624490737916,0.9998194575309752,0.5027418732643127,0.6812939643859863,0.6299121975898743,1.013563871383667,1.6502094268798828,1.2704228162765503,0.02179132,0.0182954631745815,0.018150767,0.0165218953043222,0.0232293680310249,0.022584144,0,0.023628021,0.0205991864204406,0.0135726034641265,0,0.0157123077660799,0.024759687,0.013004133477807,0.006549029,0.007142948,0.00788223,0.0188882313668727,0.0165041573345661,0.0135972388088703,0.0101104285567998,0.0116706546396017,0.0102054001763463,0.014605325,0.015665104612708,0.0181255880743265,0.008750817,0.007883135,0.011368236,0.013336339,0,0.0225671287626028,0.0412331856787204,0.03943491,0,0.008394856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../JPL_Augmented_Posefeatures/mixed/coco_wholebody/8_1-ori_p1.json_30,7,Interacting,Strong_Interaction,Yes,Yes,Interacting,Positive,Handshake,Handshake,Yes,Yes,Interacting,Positive,Handshake,Handshake,0.9998626708984376,0.9974573254585266,0.9992427825927734,0.9987371563911438,0.9869444966316224,0.9798220992088318,0.00300893,0.024392607,0.007889981,0.0163343343883752,0.1762728095054626,0.2429116070270538,Yes,Yes,Interacting,Positive,Handshake,Handshake,0.9998327493667604,0.9989069700241088,0.9996538162231444,0.9992433786392212,0.8849177360534668,0.8607583045959473,0.001110221,0.008827451,0.003435824,0.007024798,0.4479690790176391,0.5791691541671753,Yes,Yes,Interacting,Positive,Handshake,Handshake,1.0,0.9999513626098632,1.0,1.0,0.9999054670333862,0.9990836381912231,0.6880318522453308,0.5609096884727478,0.5996875166893005,0.8358622789382935,1.691672921180725,1.6143238544464111,0.0241841524839401,0.022453239,0.022037104,0.020184081,0.0296928361058235,0.022987712174654,0,0.036484241,0.0238425508141517,0.0158961843699216,0,0.016636312007904,0.031509555876255,0.0165442656725645,0.007884481,0.009314013,0.009394985,0.021016125,0.019654469564557,0.0157681088894605,0.0118058193475008,0.0139527544379234,0.0114687327295541,0.016850889,0.020219106,0.0244623646140098,0.0103298304602503,0.009691987,0.0150052662938833,0.0143476212397217,0,0.020994544,0.046448652,0.043050244,0,0.0108564477413892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../JPL_Augmented_Posefeatures/mixed/coco_wholebody/8_1-ori_p1.json_36,7,Interacting,Strong_Interaction,Yes,Yes,Interacting,Positive,Handshake,Handshake,Yes,Yes,Interacting,Positive,Handshake,Handshake,0.9998608827590942,0.9971556663513184,0.9991900324821472,0.9987236857414246,0.9930198788642884,0.989656925,0.004564419,0.026626492,0.009090489,0.013175867,0.064594269,0.1154443472623825,Yes,Yes,Interacting,Positive,Handshake,Handshake,0.9998288154602052,0.998512089252472,0.9996168613433838,0.999152422,0.95546293258667,0.9314114451408386,0.002655864,0.0111870560795068,0.005713309,0.007934967,0.1994358897209167,0.3400355875492096,Yes,Yes,Interacting,Positive,Handshake,Handshake,0.9999998807907104,0.999952793121338,1.0,1.0,0.9999219179153442,0.999247431755066,0.6590577363967896,0.4742574691772461,0.677562952,0.6961049437522888,1.5913619995117188,1.5012383460998535,0.0310978572815656,0.0319212,0.028034801,0.024995496,0.039465673,0.0332607850432395,0,0.041335016,0.024472386,0.017654214054346,0,0.0221641547977924,0.0362244248390197,0.0147423204034566,0.00750932,0.008964912,0.008267302,0.022645391523838,0.024619486182928,0.016355868,0.0124021843075752,0.0145985968410968,0.0111676231026649,0.018290617,0.0213879607617855,0.0217747837305068,0.0115581974387168,0.010858749,0.015828308,0.0171625819057226,0,0.0297521520406007,0.0431277677416801,0.039393306,0,0.0111345015466213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../JPL_Augmented_Posefeatures/mixed/coco_wholebody/8_1-ori_p1.json_42,7,Interacting,Strong_Interaction,Yes,Yes,Interacting,Positive,Handshake,Handshake,Yes,Yes,Interacting,Positive,Handshake,Handshake,0.999881148338318,0.9984239339828492,0.9995846152305604,0.9987083673477172,0.9952380657196044,0.9937838315963744,0.001452277,0.0111481789499521,0.005617002,0.0219671167433261,0.09156014,0.0545443966984748,Yes,Yes,Interacting,Positive,Handshake,Handshake,0.999744951725006,0.9991311430931092,0.9996234178543092,0.99895072,0.942820132,0.9357591271400452,0.008137506,0.007080163,0.005508373,0.0121039319783449,0.3084646165370941,0.2988679707050323,Yes,Yes,Interacting,Positive,Handshake,Handshake,0.9999996423721312,0.9999898672103882,1.0,1.0,0.999963641,0.999924659729004,0.5242076516151428,0.6208149194717407,0.9924296140670776,0.754045308,1.4707945585250854,1.3670499324798584,0.026862416,0.0269936844706535,0.0236871093511581,0.021489488,0.034356065,0.0240861624479293,0,0.0313745029270648,0.021583101,0.0152626931667327,0,0.0161093659698963,0.027669508010149,0.0126558039337396,0.007469422,0.009123649,0.007374316,0.016641721,0.0177714154124259,0.0133672021329402,0.0104175433516502,0.0122807119041681,0.009433871,0.0140311531722545,0.016162518,0.017321948,0.009657606,0.009331787,0.012650385,0.0120806,0,0.0188212860375642,0.0314304791390895,0.028267151,0,0.009925011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../JPL_Augmented_Posefeatures/mixed/coco_wholebody/8_1-ori_p1.json_48,7,Interacting,Strong_Interaction,Yes,Yes,Interacting,Positive,Handshake,Handshake,Yes,Yes,Interacting,Positive,Handshake,Handshake,0.9998675584793092,0.9984853863716124,0.9996362924575806,0.998474895954132,0.9972363710403442,0.9960139989852904,0.002492719,0.015379854,0.006116824,0.017114913,0.036222529,0.061095845,Yes,Yes,Interacting,Positive,Handshake,Handshake,0.9996716976165771,0.9991527795791626,0.9995898604393004,0.9986311793327332,0.9614325761795044,0.9688985347747804,0.003035435,0.00638484,0.006182864,0.033503987,0.2374166697263717,0.1995275616645813,Yes,Yes,Interacting,Positive,Handshake,Handshake,0.999998927,0.9999934434890748,1.0,1.0,0.999944806,0.9999611377716064,0.3800506591796875,0.6055091023445129,0.7104607820510864,0.691914439,1.3510526418685913,1.4352357387542725,0.041415159,0.043615736067295,0.042961415,0.0388093143701553,0.057328574,0.042060904,0,0.062102068,0.037990902,0.028045679,0,0.0301115624606609,0.047595136,0.021971468,0.013817211613059,0.0174340717494487,0.012568823993206,0.02860304,0.030537605,0.0226305928081274,0.0186515003442764,0.0220823138952255,0.0162568502128124,0.024577472358942,0.028825503,0.034348287,0.017675584,0.0174571871757507,0.0248344484716653,0.022117564,0,0.032527287,0.049091108,0.0447517,0,0.0186194907873868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../JPL_Augmented_Posefeatures/mixed/coco_wholebody/8_1-ori_p1.json_54,7,Interacting,Strong_Interaction,Yes,Yes,Interacting,Positive,Handshake,Handshake,Yes,Yes,Interacting,Positive,Handshake,Handshake,0.9998722076416016,0.9986294507980348,0.99959451,0.9985887408256532,0.9961223006248474,0.9939342141151428,0.004081952,0.02395577,0.004799692,0.0157202742993831,0.08365503,0.0426575094461441,Yes,Yes,Interacting,Positive,Handshake,Handshake,0.9997510313987732,0.9993409514427184,0.9996236562728882,0.9988697171211244,0.9455772042274476,0.953015387058258,0.006492035,0.005250252,0.005778551,0.0180299617350101,0.4899232387542724,0.3183756172657013,Yes,Yes,Interacting,Positive,Handshake,Handshake,0.9999995231628418,0.9999970197677612,1.0,1.0,0.999940038,0.9999328851699828,0.6752840280532837,0.6929417252540588,0.6951572895050049,0.7117539048194885,1.6596261262893677,1.3071064949035645,0.0305382572114467,0.0326676033437252,0.035661116,0.032066073,0.044291243,0.03337501,0,0.057889104,0.035141475,0.0240057483315467,0,0.024067661,0.040056508,0.019753281,0.0106059676036238,0.0138799315318465,0.0107142962515354,0.0247467719018459,0.025558667,0.0188264567404985,0.0148994028568267,0.017970897257328,0.0134560391306877,0.0204345062375068,0.025726516,0.034942821,0.0142661407589912,0.0138645572587847,0.021909411996603,0.01846008,0,0.0254136677831411,0.049557902,0.0468793511390686,0,0.0152512053027749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../JPL_Augmented_Posefeatures/mixed/coco_wholebody/8_1-ori_p1.json_60,7,Interacting,Strong_Interaction,Yes,No,Interacting,Positive,Handshake,No_Response,Yes,Yes,Interacting,Positive,Handshake,Handshake,0.999671221,0.9981637597084044,0.9997233748435974,0.9987686276435852,0.9970858693122864,0.9977631568908693,0.005855103,0.0258211027830839,0.004790047,0.0143283531069755,0.059122454,0.051483084,Yes,Yes,Interacting,Positive,Handshake,Handshake,0.9990022778511048,0.975267231,0.9996351003646852,0.998789131641388,0.9824355244636536,0.9479385614395142,0.012938702,0.1620430052280426,0.043939549,0.0153464209288358,0.1494084745645523,0.3691488206386566,Yes,Yes,Interacting,Positive,Handshake,Handshake,0.9999462366104126,0.9979128241539,0.9999986886978148,0.9999959468841552,0.9999345541000366,0.9886581301689148,0.5835060477256775,0.584858239,0.7206519246101379,0.7025097608566284,1.4941352605819702,1.5830655097961426,0.008971272,0.012626416,0.0111183356493711,0.009162545,0.021015957,0.008944755,0,0.055068851,0.008113082,0.004812599,0,0.005826326,0.00727823,0.003750684,0.001868191,0.002703518,0.001462785,0.004607195,0.005060387,0.00387699,0.002525165,0.00321006,0.001743581,0.003826727,0.008052863,0.0108897378668189,0.002811475,0.002669493,0.005939953,0.003212243,0,0.005815043,0.004280301,0.003999101,0,0.002951577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../JPL_Augmented_Posefeatures/mixed/coco_wholebody/8_1-ori_p1.json_66,7,Interacting,Strong_Interaction,Yes,No,Interacting,Positive,Handshake,No_Response,Yes,No,Interacting,Positive,Handshake,Handshake,0.9997593760490416,0.5964151620864868,0.999643087,0.9992233514785768,0.983009159564972,0.6672739386558533,0.00319968,0.6734037399291992,0.006944791,0.00949648,0.090293422,0.7292087078094482,Yes,No,Interacting,Positive,Handshake,No_Response,0.9983314871788024,0.9453725218772888,0.9997270703315736,0.9989017248153688,0.9571496844291688,0.6759867668151855,0.0132380267605185,0.3034196197986603,0.004793871,0.0108122676610946,0.1515626907348632,0.9149538278579712,Yes,No,Interacting,Positive,Handshake,No_Response,0.999990702,0.8601943850517273,1.0,0.9999994039535522,0.9958435893058776,0.9741494059562684,0.5883843302726746,0.6926177740097046,0.8519994020462036,0.6940403580665588,1.538580298423767,1.2945910692214966,0.008307671,0.008438253,0.009361755,0.008111125,0.0139169450849294,0.008378607,0,0.037408721,0.006453303,0.004462596,0,0.00566592,0.007832265,0.003600393,0.002459067,0.002994516,0.001912732,0.004985151,0.005907217,0.004743583,0.003103469,0.003579936,0.002672819,0.004041699,0.007721005,0.00972048,0.003052445,0.002909913,0.004917668,0.00400713,0,0.009245347,0.005141389,0.004961772,0,0.002963662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../JPL_Augmented_Posefeatures/mixed/coco_wholebody/8_1-ori_p1.json_72,7,Interacting,Strong_Interaction,Yes,No,Interacting,Positive,Handshake,No_Response,Yes,No,Interacting,Positive,Handshake,No_Response,0.9883331656455994,0.9993892908096312,0.9966199398040771,0.9958009123802184,0.8084317445755005,0.9983559250831604,0.096533351,0.0122351143509149,0.0290626492351293,0.033894017,0.8602029085159302,0.0238042101263999,Yes,No,Interacting,Positive,Handshake,No_Response,0.9669899940490724,0.9996140599250792,0.9839523434638976,0.9710434079170228,0.7292136549949646,0.9957777261734008,0.2338164895772934,0.016914427280426,0.081445426,0.2562895119190216,0.8312900066375732,0.039300688,Yes,No,Interacting,Positive,Handshake,No_Response,0.9999992847442628,0.9999699592590332,1.0,0.9999998807907104,0.9990090131759644,0.9999923706054688,0.5887372493743896,0.0287920087575912,0.638607383,0.8889068961143494,1.3180484771728516,0.0224697235971689,0.00708761,0.00645095,0.004313882,0.004192513,0.007325947,0.004688147,0,0.006503979,0.00329007,0.002629773,0,0.00310756,0.005473772,0.002377857,0.001273284,0.001451813,0.001341304,0.002949854,0.004165549,0.002658792,0.00180352,0.002098102,0.001534078,0.00255944,0.004020835,0.002804159,0.001720192,0.001665796,0.002262169,0.002254209,0,0.004335463,0.004618964,0.003742672,0,0.001723541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../JPL_Augmented_Posefeatures/mixed/coco_wholebody/8_1-ori_p1.json_78,7,Interacting,Strong_Interaction,Yes,No,Interacting,Positive,Handshake,No_Response,Yes,No,Interacting,Positive,Handshake,No_Response,0.8072120547294617,0.9996196031570436,0.9838865399360656,0.9773136973381042,0.7847420573234558,0.996059775,0.6237807273864746,0.003632118,0.1138065457344055,0.1586841791868209,0.8388878107070923,0.05969115,No,No,Interacting,Positive,Handshake,No_Response,0.657088578,0.9996119141578674,0.9782692790031432,0.9423907399177552,0.6233574151992798,0.9860888123512268,0.6917257905006409,0.003852644,0.088957131,0.1973583847284317,1.2247053384780884,0.1541144698858261,Yes,No,Interacting,Positive,Handshake,No_Response,0.9999997615814208,0.9999911785125732,1.0,1.0,0.9976698756217957,0.9999752044677734,0.6924864053726196,0.082275495,0.6762723326683044,0.9539207816123962,1.9022667407989504,0.5537338256835938,0.0144136976450681,0.0153718525543808,0.004244846,0.004547123,0.0155848572030663,0.006446568,0,0.016258728,0.00261681,0.002603137,0,0.004141023,0.0114071955904364,0.004054853,0.00132868,0.001793476,0.002012187,0.006115465,0.005981818,0.003117652,0.003401679,0.004147538,0.002063119,0.005329894,0.006159353,0.005928425,0.002001553,0.002167841,0.004935891,0.003372936,0,0.003414495,0.013545168,0.009694817,0,0.002907946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../JPL_Augmented_Posefeatures/mixed/coco_wholebody/8_2-ori_p1.json_0,7,Interacting,Strong_Interaction,Yes,Yes,Interacting,Positive,Hug,Hug,Yes,Yes,Interacting,Positive,Hug,Hug,0.9994502663612366,0.999421239,0.9996813535690308,0.9986481070518494,0.988932729,0.9925013780593872,0.006240035,0.006165615,0.010694202966988,0.013600981,0.094620183,0.07247813,Yes,Yes,Interacting,Positive,Hug,Hug,0.9989416003227234,0.9994370341300964,0.999013900756836,0.9953787326812744,0.9715752601623536,0.9896830320358276,0.0222401767969131,0.005162864,0.008218172,0.0308766495436429,0.2450683116912841,0.060764398,Yes,Yes,Interacting,Positive,Hug,Hug,1.0,0.9999996423721312,1.0,0.9999995231628418,0.9999216794967652,0.9999243021011353,0.074197315,0.5153470635414124,0.4916701912879944,0.7475525140762329,1.1827013492584229,1.1641243696212769,0.045032229,0.052875064,0.058816206,0.06252785,0.056401744,0.0550529509782791,0,0.070306458,0.056244183,0.05704825,0,0.0518584810197353,0.076823533,0.0588706955313682,0.0413248091936111,0.045660257,0.041608606,0.051474582,0.072217815,0.061027378,0.043722518,0.047565959,0.045206539,0.049648814,0.075323127,0.056854486,0.0477841235697269,0.0480836033821105,0.049723253,0.046662975,0,0.0621581152081489,0.047192089,0.0494967177510261,0,0.04797145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../JPL_Augmented_Posefeatures/mixed/coco_wholebody/8_2-ori_p1.json_66,7,Interacting,Strong_Interaction,Yes,Yes,Interacting,Positive,Hug,Hug,Yes,Yes,Interacting,Positive,Hug,Hug,0.9981805086135864,0.9962456822395324,0.9995822310447692,0.9972557425498962,0.976538897,0.970607579,0.020687086507678,0.039925739,0.007031071,0.0258709006011486,0.1595697402954101,0.2099395841360092,Yes,Yes,Interacting,Positive,Hug,Hug,0.998046875,0.9886173605918884,0.995926023,0.9946817755699158,0.9920529127120972,0.9923717975616456,0.0219746734946966,0.0536200515925884,0.03812217,0.032742001,0.067145035,0.08338505,Yes,Yes,Interacting,Positive,Hug,Hug,0.9999960660934448,0.999963641,1.0,0.9999980926513672,0.9809829592704772,0.9831552505493164,0.020957071,0.212264209985733,0.2431224286556244,0.3213476538658142,0.7365928292274475,0.7695719599723816,0.082303129,0.09377531,0.1081966310739517,0.1110843569040298,0.1136522442102432,0.097104922,0,0.1399090141057968,0.1199720948934555,0.1181041672825813,0,0.1088614091277122,0.176668182,0.1447280198335647,0.1046341434121131,0.1236403807997703,0.089185633,0.1418647617101669,0.1674690246582031,0.1469681710004806,0.1136259213089943,0.1287058889865875,0.1095365360379219,0.1349544823169708,0.1716893166303634,0.1338531821966171,0.1280672699213028,0.1275121867656707,0.1301444470882415,0.1225509718060493,0,0.1478965580463409,0.1243015974760055,0.1305538117885589,0,0.1275473684072494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../JPL_Augmented_Posefeatures/mixed/coco_wholebody/8_2-ori_p1.json_72,7,Interacting,Strong_Interaction,Yes,Yes,Interacting,Positive,Hug,Hug,Yes,Yes,Interacting,Positive,Hug,Hug,0.9931761622428894,0.9968248605728148,0.9996044039726256,0.9837221503257751,0.904787302017212,0.8865485191345215,0.079725519,0.037775025,0.007066929,0.086365789,0.4912229180335998,0.4837386608123779,Yes,Yes,Interacting,Positive,Hug,Hug,0.9785856008529664,0.9847487807273864,0.996575654,0.9734489917755128,0.9036014080047609,0.9300220012664796,0.1332874596118927,0.094615094,0.0339587591588497,0.1463359892368316,0.5494882464408875,0.3776672184467315,Yes,Yes,Interacting,Positive,Hug,Hug,0.9999912977218628,1.0,1.0,0.9999992847442628,0.989495575,0.9779836535453796,0.2784280180931091,0.1790177524089813,0.6316636800765991,0.6154103875160217,0.8941780924797058,0.8645049333572388,0.0455495044589042,0.0541835576295852,0.073482752,0.073904395,0.076345295,0.064077824,0,0.0824361,0.092287801,0.089102954,0,0.082278565,0.149940937757492,0.1190316155552864,0.098444529,0.1126071065664291,0.084160909,0.1249409466981887,0.1347059309482574,0.1162054985761642,0.104091890156269,0.1154557913541793,0.09826909,0.1201100572943687,0.1244484111666679,0.1081466004252433,0.1147199347615242,0.1148657351732254,0.1194248721003532,0.1124360710382461,0,0.1130816861987114,0.1123258545994758,0.1174686923623085,0,0.1161681115627288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
